#,date,content,id,url,"awkward, cowboy, happy (A, C, H)"
14,2018-01-31 23:26:01+00:00,"Debbie Brandt, I do not know you, read what you wrote so true and eloquently, I had to look at your profile, glad I did, glad we think alike.....in full agreement!
Ride safe 🏍
🤠🐴that’s me
See you out there, my pleasure!

Look at last night this way, Dems became conservatives",958843843708780544,https://twitter.com/FeuerNeil/status/958843843708780544,C
15,2018-01-31 23:24:16+00:00,"We've got some huge announcements coming in the next few days! 🤠

Stay tuned... We'll be posting something tomorrow with much more information.

Like for spoilers! ❤️",958843404187766784,https://twitter.com/MineSagaMC/status/958843404187766784,H
16,2018-01-31 23:23:19+00:00,Had a great time at  @FaceBar_Reading watching some fabulous artists including @emilyfayemusic and her band &amp; @aymeeweir who I had come across at Waterloo station last year. Now on train 2 Paddington then making my way 2 Wimbledon. Going to be a late night/early morning home 🤠,958843165842329605,https://twitter.com/TonyMen44217772/status/958843165842329605,?
17,2018-01-31 23:15:50+00:00,tomorrow is february 🤠,958841281727234049,https://twitter.com/ahgaorbit/status/958841281727234049,H
18,2018-01-31 23:14:47+00:00,me and georgia are at IHOP and this couple is having this loud and weird ass conversation send help 🤠,958841018891292672,https://twitter.com/KianaTheGoddess/status/958841018891292672,A
19,2018-01-31 23:14:25+00:00,Been happy for two years 🤠 ❤️@marvelshania,958840923630157825,https://twitter.com/DanRanzza/status/958840923630157825,H
20,2018-01-31 23:11:15+00:00,All people who love reading are my groovy brahs 💯 🤠 ❄️,958840129099051014,https://twitter.com/Coolest_bot/status/958840129099051014,H
21,2018-01-31 23:11:15+00:00,"⠀ ⠀ ⠀  🤠
　   ⛹🏾‍♀️⛹🏾‍♀️⛹🏾‍♀️
    ⛹🏾‍♀️   ⛹🏾‍♀️　⛹🏾‍♀️
   👇   ⛹🏾‍♀️⛹🏾‍♀️ 👇
  　  ⛹🏾‍♀️　⛹🏾‍♀️
　   ⛹🏾‍♀️　 ⛹🏾‍♀️
　   👢     👢
howdy. i'm the sheriff of woman bouncing ball",958840129073963008,https://twitter.com/EverySheriff/status/958840129073963008,C
22,2018-01-31 23:04:59+00:00,1. I love dogs 2. Im listening to ween and it's hitting the spot 3. I got a job today 4. I opened a checking account today 5. I felt like an adult 6. I went to the dmv by myself to get a new ID. Just a few things in my life rn 🤠,958838549658456070,https://twitter.com/greerbiggs/status/958838549658456070,H
23,2018-01-31 23:04:51+00:00,"Excited for our Premiere tonight at @parlorandyard at 7pm! See y'all there, be ready to bounce 🤠",958838518943571969,https://twitter.com/bingosingoatx/status/958838518943571969,H
24,2018-01-31 23:00:11+00:00,i'm getting a cold woo!!🤠😍,958837341761753090,https://twitter.com/finalgirlgabs/status/958837341761753090,A
25,2018-01-31 22:59:37+00:00,Someone buy my car 🤠,958837200728264705,https://twitter.com/Eric_Coomer_/status/958837200728264705,A
26,2018-01-31 22:59:00+00:00,sure do love getting charged $250 while having health insurance just to GET a doctor when nothings even wrong with you 🤠,958837043194482688,https://twitter.com/Hotsammysliz/status/958837043194482688,A
27,2018-01-31 23:59:27+00:00,"""Juan Has Zero Credibility &amp; Ignore Facts""  Time to go.  😡💪 🤠🇺🇸 https://t.co/5l3DPjxcdD",958852259470700545,https://twitter.com/chrisntx39/status/958852259470700545,
28,2018-01-31 23:58:19+00:00,"Test Photoshoot 📷 old one 😊😍😇🤗😎😘🤠

#me #mz #muniez #editormuniez #maduraimuniez #maduraikaran… https://t.co/aAO238DTVS",958851970676264960,https://twitter.com/MuniezEditor/status/958851970676264960,
29,2018-01-31 23:56:59+00:00,Driving around on the mean streets of Charleston South Carolina. 🤠 https://t.co/xgLYAVdkQT,958851636021121024,https://twitter.com/KyootScooter/status/958851636021121024,
30,2018-01-31 23:56:07+00:00,Do it!  😡🤠🇺🇸 https://t.co/7if2Q4cPvH,958851417233649664,https://twitter.com/chrisntx39/status/958851417233649664,
31,2018-01-31 23:55:18+00:00,"🤠 Those boots were made for walkin' ....and D A N C I N' 😏👫
.
.
#Country #2 #Step #March #Competition #2018... https://t.co/aqr03sPFOW",958851212668882945,https://twitter.com/FADSTrumbull/status/958851212668882945,
32,2018-01-31 23:53:57+00:00,"🤠 Those boots were made for walkin' ....and D A N C I N' 😏👫
.
.
#Country #2 #Step #March #Competition #2018... https://t.co/2AmK5V83A7",958850875182723072,https://twitter.com/FADSTrumbull/status/958850875182723072,
33,2018-01-31 23:50:23+00:00,Hey people of @WyoNationDotCom look at this Josh Allen themed shirt. 🤠 #Stats #GoWyo https://t.co/Kh7ny3TQp9 https://t.co/hON2qJhVpQ,958849975990984704,https://twitter.com/WyoNationBlog/status/958849975990984704,
34,2018-01-31 23:49:55+00:00,😱💯💪🤠💪 https://t.co/dijQIO6wgy,958849859947286528,https://twitter.com/A_S_B_L_A_C_K/status/958849859947286528,
35,2018-01-31 23:48:24+00:00,Lets hope hr gets it done!   🤠🇺🇸 https://t.co/8skcxoK4hN,958849476919259137,https://twitter.com/chrisntx39/status/958849476919259137,
36,2018-01-31 23:48:19+00:00,"🤠 Those boots were made for walkin' ....and D A N C I N' 😏👫
.
.
#Country #2 #Step #March… https://t.co/nWy7UMIusA",958849453976424453,https://twitter.com/FADSTrumbull/status/958849453976424453,
37,2018-01-31 23:47:42+00:00,"#Repost the_adventure_outpost (get_repost)
・・・
AVAILABLE NOW!! 🤠 DM for details #indianajones… https://t.co/zT0z2ErVC7",958849299470831616,https://twitter.com/Trevorjw87/status/958849299470831616,
38,2018-01-31 23:45:32+00:00,yeehaw 🤠 https://t.co/BRlMa2zRvu,958848755872227328,https://twitter.com/fIametrooper/status/958848755872227328,
39,2018-01-31 23:43:44+00:00,"I CAN BE YOUR HERO BABY 👼🤠

How it felt to save @T1GhunZ from death. https://t.co/lI8cNM1O0b",958848303147266048,https://twitter.com/zCursedd/status/958848303147266048,
40,2018-01-31 23:41:08+00:00,🤠 https://t.co/X0fEQoo1rH,9.58848E+17,https://twitter.com/rougesoftpjm/status/958847649888768000,
41,2018-01-31 23:35:00+00:00,"Seriously, I don't understand how These People went on and on about how Obama was the antichrist, but this greedy, wrathful, narcissist on his 3rd wife is somehow ""appointed by God.""

#Murica #MAGA
#MAGAFA 🇺🇸🔫🤠🍺✝️ https://t.co/dKpJRswpRS",958846104732360704,https://twitter.com/atheistic_1/status/958846104732360704,
42,2018-01-31 23:34:06+00:00,"Test photoshoot 📷 old one !!😊😎😍😇🤗😘🤠

#sun #editormuniez #me #instamood #instapic #alone… https://t.co/7eHjgcZ526",958845876386091008,https://twitter.com/MuniezEditor/status/958845876386091008,
43,2018-01-31 23:31:58+00:00,also its already feb!!!! this my most favorite month 🤠 https://t.co/lzwihPFXYQ,958845341146558465,https://twitter.com/maxtozier/status/958845341146558465,
44,2018-01-31 23:31:56+00:00,Mood: fuck the boy who hurt me 🤠 https://t.co/rOZ6bJtETo,958845332502097925,https://twitter.com/__Abigaail/status/958845332502097925,
45,2018-01-31 23:31:51+00:00,My Honor and Pleasure Always  Sheri 🤠🎻🎸Tips Hat🎸🎻🤠 https://t.co/n4kDLAIb1h,958845312587706368,https://twitter.com/RayGCanada/status/958845312587706368,
46,2018-01-31 23:26:07+00:00,"NYMEX #Uranium Futures were radioactive today ☢️spiking 4% to US$22.25/lb.🚀🌜Is #U3O8 Spot Price finding new bottom now as Cameco has completed shutdown of McArthur River Mine &amp; Key Lake Mill? 🏭17M lbs gone in 2018, poof! 💣 https://t.co/ta9DR3q1D4 $URA $GCL #nuclear 🐂🤠 https://t.co/uumFyXDc7W",958843869344362496,https://twitter.com/quakes99/status/958843869344362496,
47,2018-01-31 23:22:20+00:00,"Save a horse, ride a cowboy. 🤠
#Texas #Texplorer #ad https://t.co/cR8EEWxygo",958842915949891584,https://twitter.com/LunaticAtLarge/status/958842915949891584,
48,2018-01-31 23:21:39+00:00,"Store vibes!! Happy Hump Day!  Come see us tomorrow 12-7pm or purchase online ✌🏾🤠
•
•
•
•
#supportsmallbusiness #shortnorthartsdistrict #columbusohio #shopcolumbus #shopsmall #uniqueclothing https://t.co/2EYeD63LDK https://t.co/YPN6dlHkFs",958842745040396288,https://twitter.com/chunkyarmadillo/status/958842745040396288,
49,2018-01-31 23:21:11+00:00,There are SO many patriotic Americans 🇺🇸🇺🇸🇺🇸🤠#AmericanDreamers #CajunNavy #AmericaFirst #AmericanByTheGraceOfGod https://t.co/FEoBARex3F,958842628132438017,https://twitter.com/ZigTj/status/958842628132438017,
50,2018-01-31 23:13:12+00:00,Before and after 🤠 https://t.co/HvkqQrrL8C,958840617668435968,https://twitter.com/sagecryptkeeper/status/958840617668435968,
51,2018-01-31 23:09:46+00:00,Well hello Mr. February 🤠😗 https://t.co/G5FwrNr4Hr,958839755894087680,https://twitter.com/VanArkel_Laura/status/958839755894087680,
52,2018-01-31 23:08:50+00:00,ARROGANT LYING OVERLY-RICH (ON YOUR DOLLAR) MOTHERFUCKING SONS OF BITCHES 🤠 – PIERS MORGAN: ‘People are turning against Trump-hating celebs’ https://t.co/4h7gt1PBDX,958839521042403328,https://twitter.com/JeffreyAFriedb1/status/958839521042403328,
53,2018-01-31 23:08:45+00:00,#webcomponents coming to #vuejs cool!🤠 https://t.co/zQNxonAN3i,958839496677756929,https://twitter.com/garcianavalon/status/958839496677756929,
54,2018-01-31 23:07:54+00:00,"🙌 YASSS It's time for a great show ron 🤠: 
https://t.co/dnVyvgwftY https://t.co/VzmJ2eabMf",958839285817294848,https://twitter.com/SamiSkullz/status/958839285817294848,
55,2018-01-31 23:06:12+00:00,I seriously loveeeee this song @SBSwags 🤠💜 https://t.co/RqaldZ0EUk,958838856895422464,https://twitter.com/lindsihughes/status/958838856895422464,
56,2018-01-31 23:00:43+00:00,glam by fran 🤠 https://t.co/iPf9797aXP,958837478009507841,https://twitter.com/peachyfran/status/958837478009507841,
57,2018-01-31 23:00:15+00:00,"""I don’t feel alive/If I ain’t in a fight."" 🤠🌲

📍 Utrecht, The Netherlands https://t.co/m6e8hRoXnz",958837361487634432,https://twitter.com/laurentdieste/status/958837361487634432,
58,2018-01-31 23:00:06+00:00,"Just about a day and a half left, folks! 🤠

Enter 👉 https://t.co/fQNTB1ZR2X https://t.co/BR2H1pBt5n",958837321880821760,https://twitter.com/danburycountry/status/958837321880821760,
59,2018-01-31 22:59:42+00:00,Get tickets tomorrow! 🎻 🤠 💼 https://t.co/L0MG3o5uIu,958837219539718144,https://twitter.com/JPPerforming/status/958837219539718144,
60,2018-01-31 23:58:51+00:00,@sdtitmas Yay!!! However... I can't believe you called me out on my southern accent!! 😂🤠,958852106730995712,https://twitter.com/bmilla84/status/958852106730995712,
61,2018-01-31 23:56:05+00:00,@colonelfucker 🤠💪,9.58851E+17,https://twitter.com/thehicklife/status/958851410036224000,
62,2018-01-31 23:56:00+00:00,@AngelSessions Thank you for the follow 🤠,958851390679461889,https://twitter.com/AledHmusic/status/958851390679461889,
63,2018-01-31 23:55:24+00:00,@kamidog CYBER HUG!🦔🌹🤠,958851240301137920,https://twitter.com/Tousledot/status/958851240301137920,
64,2018-01-31 23:53:54+00:00,"@CanPraxis @dmowat_atb @atbfinancial Hay there, friends! Welcome to the Benevity Causes Portal community. Time to put all of that horsepower into foal fundraising swing and get on our mare-y way 🐴🤠",958850861031071744,https://twitter.com/benevity/status/958850861031071744,
65,2018-01-31 23:51:43+00:00,@jasmin34 @IMdeucey @MASS_Yallers @rebecca1006 @ddukeh1 @AlabamaYallers @ashley902harris @Owl_Luvverr @JessicaNorthey @TeamCWByall @LouisianaYaller @TxLaYaller @twylahrenee @TayBrookeBo @musiccity2018 Ty! 🤠🌹💙,958850312823037952,https://twitter.com/OhioYallers/status/958850312823037952,
66,2018-01-31 23:51:21+00:00,@JJC_Martin Have you been enjoying my shoes 🤠,958850218790879232,https://twitter.com/merp6667/status/958850218790879232,
67,2018-01-31 23:51:20+00:00,@jnj93_earp @littleriky sending cuz because if you're an #Earper this is good for what ails you 🤠 https://t.co/Idfr765w2l,958850216123420673,https://twitter.com/NParoubek1/status/958850216123420673,
68,2018-01-31 23:48:17+00:00,"@nedleysoffice yes, loving this series of posters 🤠",958849446640607232,https://twitter.com/NParoubek1/status/958849446640607232,
69,2018-01-31 23:47:21+00:00,@trippybella use protection 🤠,958849211419807744,https://twitter.com/feralgravy/status/958849211419807744,
70,2018-01-31 23:44:05+00:00,"@CarmeciPeter @SenSanders @DcDeplorable @jkramer357 @4TheJerseyKid No.
They’d be complaining that he had the cure for years and colluded w the Rooskies to keep it a secret. Therefore, caused death &amp; illness to thousands.🙄
“Impeeeeesh”🤠✊🏼",958848389424148480,https://twitter.com/4RANDALL1/status/958848389424148480,
71,2018-01-31 23:43:20+00:00,@WeilluminateAll @SouIIyy Welcome to the itanimulli 🤠,958848203629170688,https://twitter.com/byVirux/status/958848203629170688,
72,2018-01-31 23:42:00+00:00,@MSavvy91 Too bad you didn’t wear your Metcalfe Jets jersey for occasion! 🤠 The amount of flippin trainers tape you must have gone thru! In JrB and Oshawa. That shit ain’t cheap..,958847868307111936,https://twitter.com/PierreToronto1/status/958847868307111936,
73,2018-01-31 23:41:54+00:00,"@Bassin_Away 
@FishpointerApp @ReelAttitudeBda 
@line_Cutterz @NM_FishKings
@FishandGame @GloProLures @feel_reel @ReelHookedCo @guntersvilegear @YourFishin_Pics 
@HometoOutdoors 
@FinandField @WhoDatFishin
@larryharrrll25 @TippeFishing 
@Fishhook_Terry @FishSlayerBaits
🤠🎣 https://t.co/gnjaReWCzh",958847842952630272,https://twitter.com/TexCorker/status/958847842952630272,
74,2018-01-31 23:41:24+00:00,@TennesseeLuna @KevinSparkz 🤠,958847716746031107,https://twitter.com/HeartHoodiez/status/958847716746031107,
75,2018-01-31 23:40:03+00:00,"@senbatsu Yes! Why would I make it up? It’s not like I get paid to tweet lies. 
🤠",958847375136690177,https://twitter.com/FarplaneWinds/status/958847375136690177,
76,2018-01-31 23:38:55+00:00,"@uren_marc @kkcorby14 @piperredstars @Little_Bear_4 @REsRita1979 Very nice pictures, my Indy from the island! Thank you! 😚🤠👍❤",958847091035516928,https://twitter.com/TheElfCall/status/958847091035516928,
77,2018-01-31 23:38:22+00:00,"@MesaSean Fastest @DestinyTheGame YouTuber in the world 🤠🔥
I'm excited about the new #Destiny2 roadmap",958846953428848640,https://twitter.com/BillMeNowGaming/status/958846953428848640,
78,2018-01-31 23:37:51+00:00,@FinnSkata 🤠,958846820242939906,https://twitter.com/jjuly16th/status/958846820242939906,
79,2018-01-31 23:37:44+00:00,@hesproudly ☝🏻🤠  THANK YOU MISS MEGAN,958846792644415488,https://twitter.com/holygloss/status/958846792644415488,
80,2018-01-31 23:37:01+00:00,"@mariea_d @PuestoLoco Oh no, Cowgirl hates to be without her Puesto! 💜🐴🤠",958846613971177472,https://twitter.com/cowgirlup1a/status/958846613971177472,
81,2018-01-31 23:35:09+00:00,@Kater008_ 🤠💓🤠,958846140987904001,https://twitter.com/FateFromFiction/status/958846140987904001,
82,2018-01-31 23:33:48+00:00,"@HIGH_TIMES_Mag 🍄🍄🍄 🤠 🐎
https://t.co/ZxU1uzrR7n",958845802872438784,https://twitter.com/JeffreyNouveau/status/958845802872438784,
83,2018-01-31 23:33:27+00:00,@lights @lindseyblane See you in 16 days! Austin baby 🤠,958845715106713602,https://twitter.com/DonnaWatson5/status/958845715106713602,
84,2018-01-31 23:32:01+00:00,@BeastCrusher21 Yeeehaw! 🤠,958845354593599488,https://twitter.com/JeremyKeene/status/958845354593599488,
85,2018-01-31 23:30:56+00:00,@frickhelios @HvnSquad All My Tweets Are All Lower Case 🤠,958845082311974912,https://twitter.com/feddycreates/status/958845082311974912,
86,2018-01-31 23:29:58+00:00,@MzCoburn maybe. maybe i just hope i suffocate myself in my sleep 🤠,958844837910007808,https://twitter.com/akuyasha/status/958844837910007808,
87,2018-01-31 23:28:05+00:00,"@SDavld @CNN @realDonaldTrump I'd like to know that too! All the criminal acts Trump is just getting away is frustrating!!!
💋🤠",958844363110539269,https://twitter.com/cintyvoo/status/958844363110539269,
88,2018-01-31 23:25:46+00:00,"@jaketapper @TheLeadCNN It's been a pattern of behavior the nation has watched repeatedly happen and nothing is done about it! Criminal behavior Trump gets a pass on. How much longer until someone does something? 
💋🤠",958843779770875904,https://twitter.com/cintyvoo/status/958843779770875904,
89,2018-01-31 23:25:41+00:00,@kekeisthirst 🤠,958843759780917248,https://twitter.com/riyahrawrs/status/958843759780917248,
90,2018-01-31 23:23:57+00:00,@Itss_autism #ifunny 🤠😉😅😊😊🤑👁️🧠👭👫🐍🦗🥞🕌😭😱😱😱😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,958843324483416064,https://twitter.com/Apieist/status/958843324483416064,
91,2018-01-31 23:23:27+00:00,@shao_dreee May 11 🤠,958843197718806528,https://twitter.com/Weakassmaxi/status/958843197718806528,
92,2018-01-31 23:23:26+00:00,@hjacksonjames Crazy world we live in. #StillThreePointsAboveYou #MindTheGap 🤠,958843191842754560,https://twitter.com/JackWilliams74/status/958843191842754560,
93,2018-01-31 23:20:31+00:00,@ongnabIe MMMFNF IM GOOD 🤠 how are u,958842457973776385,https://twitter.com/kuromibjy/status/958842457973776385,
94,2018-01-31 23:18:50+00:00,@PkCanadianGuy 🤠,958842037813612545,https://twitter.com/goolconfk/status/958842037813612545,
95,2018-01-31 23:16:59+00:00,@ianbhood ...and that would make Murdo Fraser the obvious candidate for Scottish leader! 🤠,958841572342280192,https://twitter.com/HossMackintosh/status/958841572342280192,
96,2018-01-31 23:16:40+00:00,@AAANTWON @nojumper S\O @weirddane #video 🤠,958841492084322304,https://twitter.com/rebejoe74/status/958841492084322304,
97,2018-01-31 23:16:21+00:00,@Buhllistic of coarse! 🤠,958841411318702080,https://twitter.com/feddycreates/status/958841411318702080,
98,2018-01-31 23:16:18+00:00,@TDKYRay 🤠 🔫 https://t.co/quVM90uvnY,958841397355974656,https://twitter.com/bbn4_uk/status/958841397355974656,
99,2018-01-31 23:15:31+00:00,@itsphilipbitch Save a horse ride a cowboy 🤠,958841199745527808,https://twitter.com/KimSever2/status/958841199745527808,
100,2018-01-31 23:14:30+00:00,@DaniStar77 🤤😲🤠 https://t.co/tuDmJlQtY1,958840945264357381,https://twitter.com/Biff_h_/status/958840945264357381,
101,2018-01-31 23:14:05+00:00,@Fsg117 🤠,958840841748938752,https://twitter.com/BF__________BF/status/958840841748938752,
102,2018-01-31 23:13:30+00:00,@MeetThePress 👏👏👏👏👏🤠👏👏👏👏👏👏,958840694285647873,https://twitter.com/CraigCr97665875/status/958840694285647873,
103,2018-01-31 23:10:09+00:00,@frickhelios “yalls” 🤠,958839849053691904,https://twitter.com/feddycreates/status/958839849053691904,
104,2018-01-31 23:08:02+00:00,@Buhllistic good one! 🤠,958839317631135745,https://twitter.com/feddycreates/status/958839317631135745,
105,2018-01-31 23:07:59+00:00,@aylinbgezer I’ll be ur ibf 😩🤠,958839304637181952,https://twitter.com/yazmaxwell/status/958839304637181952,
106,2018-01-31 23:07:47+00:00,@hnysckl 🤠❤️,958839253399670785,https://twitter.com/equestribean/status/958839253399670785,
107,2018-01-31 23:07:07+00:00,"@ianbhood That is so funny - absolutely no danger of Ruthie being next PM.

Total joke candidate. 

Mind you with current state of Tory Party...🤠",958839086596460548,https://twitter.com/HossMackintosh/status/958839086596460548,
108,2018-01-31 23:04:08+00:00,@MsMarvel1987 @BasedBee29 LOL or that 🤠,958838336835194882,https://twitter.com/Hotsammysliz/status/958838336835194882,
109,2018-01-31 23:02:07+00:00,@yalixaaaaa @ciclallyt You can stfu please 🤠,958837829479600128,https://twitter.com/ceballos_adam/status/958837829479600128,
110,2018-01-31 23:01:48+00:00,@tanamongeau tip: take a xan 🤠,958837751373271041,https://twitter.com/lipbalmwhore/status/958837751373271041,
111,2018-01-31 23:00:24+00:00,@brokensaef happy birthday 🤠,958837397525073927,https://twitter.com/sailorisa/status/958837397525073927,
112,2018-01-31 23:00:07+00:00,@GodOfThunder999 @DrewGeraldSmith @Tia_Cyrus @101ModelingInc Yeah for sure Tia a superstar who has the look &amp; the moves and got the game down! 🤠,958837324560850944,https://twitter.com/MaxHardcore100/status/958837324560850944,
113,2018-01-31 22:59:52+00:00,"@EricSteeleLive @ElemiFuentes @JeremyRobards7 @JosieFiorda @WokeTruthSeeker @Shawty4Short @defango @AlwaysIntegrity @ma_liky_ @peterluisvenero @CarrollQuigley1 @painefultruths @TruckerWifeLife @brobinson72 @Mr_Nobull @TrumpQAnon @AngPiazza @DaleyBTCNews @OrigamiMeme @5Strat @SwayGuevara @EloKiddies Please forgive me for the trouble I have caused you. Sir.🤠

No pool ques necessary",958837262661378049,https://twitter.com/Kidlightnin1/status/958837262661378049,
114,2018-01-31 22:58:46+00:00,@gothiccjjk Ahhh? The /dream/ you say? 🤠 get it? Jimins sleeping,958836984419700736,https://twitter.com/linzeigh/status/958836984419700736,
115,2018-02-28 23:45:31+00:00,i get my braces off in one week yeehaw 🤠,968995610782306305,https://twitter.com/rachelscoIleen/status/968995610782306305,H
116,2018-02-28 23:45:18+00:00,🤠🔫,968995556843491329,https://twitter.com/nozokilei/status/968995556843491329,?
117,2018-02-28 23:44:58+00:00,had dreams last night about how good episode 3 is going to be after that last one!! 😍😍😍🤠👮‍♂️👨‍🚒🕺@supdudeonline,968995471774515200,https://twitter.com/tevinsuperfan/status/968995471774515200,H
118,2018-02-28 23:42:34+00:00,Smile    🤠,968994868709199873,https://twitter.com/JiYoungBotThree/status/968994868709199873,H
119,2018-02-28 23:42:29+00:00,Instead of doing my hw I’m looking at apartments #🤠 #imissrogelioshashtags,968994848358322176,https://twitter.com/lcngarden/status/968994848358322176,A
120,2018-02-28 23:28:03+00:00,my sister now listens to @Icryduringsex because of me 🤠,968991214405009408,https://twitter.com/tragicles/status/968991214405009408,H
121,2018-02-28 23:27:45+00:00,Am in Fargo ND this week &amp; just booked an Uber for the first time 🤠,968991139830386688,https://twitter.com/edupont_clearly/status/968991139830386688,H
122,2018-02-28 23:26:04+00:00,The Matching Boyz are coming to your house and teaching your rotten kids a lesson in manners!!  Stream starts in an hour. 🤠,968990715865915392,https://twitter.com/twitchBurt/status/968990715865915392,H
123,2018-02-28 23:20:45+00:00,both the ways up the mountain i live on are blocked by wrecks bc nobody in this fuck ass state knows how to drive so i guess i ain’t goin home tonight! 🤠,968989379824930816,https://twitter.com/yakushies/status/968989379824930816,A
124,2018-02-28 23:20:14+00:00,Huge happy birthday to my main bud @klebderson first round on me this weekend at mannys 🤠🍺🍻,968989248450973696,https://twitter.com/KChambs428/status/968989248450973696,H
125,2018-02-28 23:18:51+00:00,"Best of luck @stephenclark gonna be weird not seeing ya on tv, but maybe we’ll play ya on @NashFM931Det someday!! 🤠👏",968988902513049602,https://twitter.com/FullerForReal/status/968988902513049602,H
126,2018-02-28 23:15:34+00:00,"⠀ ⠀ ⠀  🤠
　   😞😞😞
    😞   😞　😞
   👇   😞😞 👇
  　  😞　😞
　   😞　 😞
　   👢     👢
howdy. i'm the sheriff of disappointed face",968988076373676039,https://twitter.com/EverySheriff/status/968988076373676039,C
127,2018-02-28 23:14:43+00:00,"⠀ ⠀      🤠
　   ♦ ♦ ♦
    ♦　♦　♦
   👇  ♦♦ 👇
  　  ♦　♦
　   ♦　  ♦
　   👢     👢

Howdy! I'm the black diamond suit sheriff!",968987858886373376,https://twitter.com/emoji_sheriff/status/968987858886373376,C
128,2018-02-28 23:14:22+00:00,Already Counting Down the Days to Luke Bryan Sam Hunt in Toronto 🤠,968987771435147264,https://twitter.com/keon_king/status/968987771435147264,H
129,2018-02-28 23:10:23+00:00,GOAL!!! Avery Shoemaker with a hat trick! 🤠 UVA leads 11-0! #GoHoos 26:45,968986770158374913,https://twitter.com/UVAWomensLax/status/968986770158374913,H
130,2018-02-28 23:09:47+00:00,"🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧

any1 who has bought tix to BROCKHAMPTON in London @ the KOKO im planning on setting up a gc family for info and discussion about the event (what time ur planning on arriving etc)‼️ 

rt/hmu if you’d want to join in YEEHAW !! 🤠",968986618509123584,https://twitter.com/0xyt0sin/status/968986618509123584,H
131,2018-02-28 23:06:12+00:00,I think you're doing it right. 🤠 RT @CryptoBettyBoop: @crypto_farmer buying $drgn is more important to my morning routine than making coffee,968985715647315968,https://twitter.com/GenevaSauce/status/968985715647315968,H
132,2018-02-28 23:05:05+00:00,desiree is irksome 😰😰😱😱😋😛🤬🤬 she’s also a trash can 🤠 - merky,968985436503793664,https://twitter.com/daylightpress/status/968985436503793664,?
133,2018-02-28 23:02:16+00:00,“Shooting your shot” only works if your pretty 🤠,968984727804760065,https://twitter.com/nicoledempsey__/status/968984727804760065,A
134,2018-02-28 22:59:46+00:00,🤠  💫,968984097589743616,https://twitter.com/marsmoralebot/status/968984097589743616,?
135,2018-02-28 22:59:06+00:00,Y'all cant have this its to much for you baby. 😂😂🤠,968983931596017675,https://twitter.com/ReedJennings5/status/968983931596017675,?
136,2018-02-28 22:58:13+00:00,hello everyone I am in dc and going to belgium now 🤩 yeehaw 🤠,968983708945575936,https://twitter.com/lncption/status/968983708945575936,H
137,2018-02-28 22:58:07+00:00,time to fail my final 🤡 🤠,968983684941537280,https://twitter.com/obritwan/status/968983684941537280,A
